sample_id,iteration,seed,my_measure
69,8,22186801986611899174254466991830361118,1
69,9,260816047486026705752208477729670757994,1
70,0,11120781066124289953376718298895000720,1
70,1,23295039730809085781147587799447835224,1
70,2,22179965478071152245511638274964350790,1
70,3,176231306733107695275482346876536085552,1
70,4,322380842471757723228733588163051428771,1
70,5,130061629076309363909558859235423727146,1
70,6,266792926657949252124266446412386533529,1
70,7,247558622693308353955302839469951469820,1
70,8,87666965873798312449960301736258044297,1
70,9,329565510401081109318756204494530651142,1
71,0,318325528555851351541000588054086899094,1
71,1,77131612520321139592798140182105051418,1
71,2,234065738993241019093244039563494310891,1
71,3,116191055356017035627845852718907245837,1
71,4,171576131857676477577050466251057848075,1
71,5,181369029225115705547252592943492862869,1
71,6,261490986419134068648240807983238396743,1
71,7,314804077965132393187303901842512157994,1
71,8,90984848597741704554105137200194510672,1
71,9,80056016502620618520383597446820671143,1
72,0,62827425106538828214202072818091941598,1
72,1,105607381952043666033466086178337686352,1
72,2,232677162010286401105816235794350143737,1
72,3,77650267528848434810990698887359222091,1
72,4,302379429474720626038590377758009339023,1
72,5,234251545125811819958413606406627096280,1
72,6,189275505565309702925780150670041687131,1
72,7,318742353851730361615597153665381793776,1
72,8,170576201108101792750483315409859865597,1
72,9,295146087117903118621284762875514075702,1
73,0,58528123326122866217300868765715833459,1
73,1,288501375596671390833656633862892847645,1
73,2,138332575386499513124113537497299971646,1
73,3,99248008844203070464707170522053970838,1
73,4,288108134256283355747412321511488774941,1
73,5,163574915792216419597175739840266675344,1
73,6,266331363663621992351495844255552232534,1
73,7,296815086852257925656726400099045283184,1
73,8,38090935778995178587061215334602575132,1
73,9,266323886838265052120586294383914531684,1
74,0,118628616782616129391256993989651626101,1
74,1,78829794167955715269685204090782990891,1
74,2,173801715352276326197577162970239676905,1
74,3,37052072656833537406714936569535452006,1
74,4,309502874025310552245345861489296363954,1
74,5,308782418899483756686642909879963379734,1
74,6,65605871708775693466057790023380646369,1
74,7,125140369133445236169871171451468674973,1
74,8,134367341703752638446990363695573933299,1
74,9,24868391352298419482308432005931739965,1
75,0,262224803932423672360376940784268109280,1
75,1,131651177840688465755317212913628111041,1
75,2,177739782318747254193314614544507536016,1
75,3,90216245522918253012372075105105860054,1
75,4,64018604894075135701605986182293785789,1
75,5,33210873851679197424125408827195567390,1
75,6,274494130867889226329727189652366627220,1
75,7,288609072188428383458060297832900492791,1
75,8,20254909930027764680114041277654679986,1
75,9,276435422005460447362032354934921993119,1
76,0,251273900918785036783904028341234037290,1
76,1,15333898792365938630229716612097538657,1
76,2,150492648576389873458787009102382361240,1
76,3,101219662397347709701343701362916665302,1
76,4,236561046002617688100760577345398561804,1
76,5,224511037218149866761158588359989820013,1
76,6,217896514541486351186360973921799045512,1
76,7,117499586628546356075831102098728715462,1
76,8,72855326191195422954347494948858804655,1
76,9,319278939291968647006953845891403828226,1
77,0,81481892764747118604839232412050219443,1
77,1,19848408186148988469529954084930134027,1
77,2,316355813552887300195098165350079558859,1
77,3,223856126345818236574406683020543276614,1
77,4,213949120678607124144795519172557549432,1
77,5,294713865326115456899327106911572801803,1
77,6,153406274725470026522365195339465250072,1
77,7,22020220955490094169190357351391418098,1
77,8,156646969125590777090156208387895385329,1
77,9,8336326717858178691622114003645497055,1
78,0,278516070760780446326896037389665191646,1
78,1,38591923998876522409236074989429029657,1
78,2,141558717583907938586656789725029040406,1
78,3,50259686085324704927982013690807401786,1
78,4,290630683952224999003338638999748230072,1
78,5,171860552096723196259478805459522155261,1
78,6,269573565747490696888114906012269692356,1
78,7,130607450061920783672937192600400396855,1
78,8,96824877648147089969829551869050629006,1
78,9,211654257314712823239608658506768600856,1
79,0,257110594337428527942580424823740008443,1
79,1,209657527541784890745809810301064573126,1
79,2,67331347626476266122799965527963073133,1
79,3,1143799720906565323878890435333925162,1
79,4,66061155697412487418346977571637338512,1
79,5,21104050109306698238248154662659071224,1
79,6,316910283667315682525506693813432877402,1
79,7,317795828022121031010392970858938489096,1
79,8,286166776504519404602158062304446189256,1
79,9,277661543142091285069468061212538702956,1
80,0,56816657684927612208662862773905622851,1
80,1,296519089686416978854222694577545609208,1
80,2,53057747141884606687075520655348490229,1
80,3,275285735162312264392485755714766937134,1
80,4,84341228317853725686548498230582458262,1
80,5,258773955064210438768429640249297363211,1
80,6,54332654511778292619990750468286403883,1
80,7,227697299847835463844708599556225401117,1
80,8,73503364175961013111087947242868999813,1
80,9,4871300413146952277082926524167563969,1
81,0,258647437271179486112031987611525925016,1
81,1,141379757177225342454337849936155812535,1
81,2,131556769747864185899624144879817487768,1
81,3,228074826860562181006580462048491858522,1
81,4,197539560709629345459718429327711038282,1
81,5,114273708985758582659087896626758862130,1
81,6,118166998366202157394264452603543819588,1
81,7,273277346704666674847915794354953263026,1
81,8,241469472955020534242390705079505582244,1
81,9,96664247870869266138143015401030182326,1
82,0,27928255408167676928711596964934162149,1
82,1,15791772030210698396736795208537284971,1
82,2,282268965181114689002945067889479122370,1
82,3,105373058672085251347794549919311250592,1
82,4,215352459947321944409680680816434612240,1
82,5,175070696359075034009401097616444926309,1
82,6,89911328353729252505304635367966003610,1
82,7,253221646753963003764702388912719899832,1
82,8,39243918007169388247627866667148895024,1
82,9,169946293581846268362261364283239892211,1
83,0,63234355418542615790944738440904591378,1
83,1,109719086927818955550231595715495996537,1
83,2,169035973478131105262941745345692251844,1
83,3,190078316228947008062124062228546778426,1
83,4,248016303218882768311238438919734179708,1
83,5,239020250692125615578790431808825468777,1
83,6,48271687865974490953016778609205518555,1
83,7,280579704685507272065733702842636959546,1
83,8,178426913598862964119586817896772732496,1
83,9,62469757748569666261237196733565282526,1
84,0,206028155138675690113935085330417194763,1
84,1,130268748750069048057675054217031590915,1
84,2,28467697064119957742282819946127385003,1
84,3,118137148662231544001448097535960444516,1
84,4,41457352772609114587665766605806690794,1
84,5,101780474165105870822056427517850125559,1
84,6,66719483020290681838337469932986323742,1
84,7,267861925893986113134200544974543754481,1
84,8,1716670579022837942499878827233162412,1
84,9,309706194401782091795624603153429546843,1
85,0,277741219374134855338467047725593201265,1
85,1,101822188550737187842190126744580403642,1
85,2,266276781100786845886101609749768938401,1
85,3,188646354160552764327658565641015572350,1
85,4,154027122147857331726440680867743878417,1
85,5,134400539342325198472168334704307940871,1
85,6,265785724498083891911952588599548528336,1
85,7,155687639393084748238192501049931942170,1
85,8,261916464627226462342857371299053833834,1
85,9,210365455117869501096781651812533170981,1
86,0,72260378881651030414037097701030167393,1
86,1,156575232740682164313586573028648414795,1
86,2,143445215332410370185121755782019686331,1
86,3,56154278011824434026894845984813711959,1
86,4,115324010854921845588048286060564127288,1
86,5,52260285431560723693606936371312023675,1
86,6,240344485872678653571936309199286963411,1
86,7,201610828258251694342710045020296125387,1
86,8,244709757424535230030565196662917439127,1
86,9,139279398034153329250673824679450969407,1
87,0,180436920419165639141780447262052798619,1
87,1,329305411456452321975934026782434711808,1
87,2,212426255391487789970703435524050883767,1
87,3,192492632249507934532706678422368352267,1
87,4,25018077854578716666570555793540325945,1
87,5,276234002483873688654342357891574752814,1
87,6,161569032408834704800823804691760017888,1
87,7,332811680276393317202373617875452538146,1
87,8,248787078384620778384891292287535951375,1
87,9,272783598222717870865702109524924540169,1
88,0,108161315042886414240229061772878472299,1
88,1,324729393378345491050239202295561288823,1
88,2,264431200905639596668551782510494538149,1
88,3,261449587796648848366332830225470530247,1
88,4,291185099942712433823465865418150765448,1
88,5,261052560541300597697160989315505988207,1
88,6,164753004485873442614981752574855316372,1
88,7,258139132707947256383476259258399670155,1
88,8,158034656181747269389469803273720891944,1
88,9,215074819991392471308491181648550953437,1
89,0,79135231771243896179295527737206533831,1
89,1,284587280055151540104368058368684935714,1
89,2,233857245928203905365245682359747555511,1
89,3,56335319534721500533179490023682772692,1
89,4,252074625491922804985172634346390798992,1
89,5,323568280802352153858799699727428275211,1
89,6,128584856344032212601143467303078918376,1
89,7,299722076904227254019835873334577479611,1
89,8,94670056505374579823362209529546136213,1
89,9,121131634121391228107253818647181995013,1
90,0,183750430700504650457308126814415036730,1
90,1,3032717219045436859356035402402985683,1
90,2,323214748744199486646318282550422052191,1
90,3,98542518954879578417874748391763443066,1
90,4,215631460634954159068398602299239327455,1
90,5,339339849906026149370232796628665117726,1
90,6,134674831442315570913722853028148326472,1
90,7,240953165596117570116128945833148388408,1
90,8,295431279128501687946627687049953747864,1
90,9,183694396117216545228911147554361254809,1
91,0,263657262031133479431057745229147249332,1
91,1,40074802663521758829512799831100570787,1
91,2,106694163648370779355698934375883085966,1
91,3,117983488396104828282798342792781403550,1
91,4,179339761547618026128175119335753642690,1
91,5,20868616176116623326695413399308626610,1
91,6,127049934555902132950199265915794112933,1
91,7,34198837782764910060549432622933089781,1
91,8,317148949172465924289435473506420177072,1
91,9,107028289283622972370653554826271586117,1
92,0,119737908711112838167144581847083802864,1
92,1,105753389871244364853424736451055487265,1
92,2,56893352297812866988389239148503400141,1
92,3,229117077266566042386139203440396324367,1
92,4,122177023451320321717010784747391977709,1
92,5,333071754842350510776953687800710260467,1
92,6,103182598018267725946837602593254552638,1
92,7,175125206123785575479584300787283756531,1
92,8,151852664761430948122565492074579067829,1
92,9,13990383933675986030162470226794854009,1
93,0,166366697099614605379797157802998711368,1
93,1,339553666977458110492166387382991016944,1
93,2,206883204783348166811165038498462045949,1
93,3,17254675366458263658884804965933429369,1
93,4,298445213836286122264748795454059439046,1
93,5,256874459090336102809991905351579208444,1
93,6,48194850468595167971059297009416626896,1
93,7,59108002627458158532297569206562105523,1
93,8,37043329652651812339455817220926100662,1
93,9,117552973754621093853491720716474001678,1
94,0,110564284069682920393619944024835808837,1
94,1,246143216883596254779965014419571829875,1
94,2,40985117254665860304481104970172685753,1
94,3,153208672482810702982185231761340317309,1
94,4,319032679319315010898885709561898002697,1
94,5,338920966829609268829115813448881218114,1
94,6,321876610719809619892107861529015360615,1
94,7,198632875290680417224276380415362793232,1
94,8,144598077873769568741658534629514461463,1
94,9,117859956027609773716056356718121920231,1
95,0,129256948178712469208865654018512630973,1
95,1,99223055376753118031127078623593806262,1
95,2,35904020658834917770059379982145960956,1
95,3,295445362936248146617600396452295547576,1
95,4,87402001884476857673145200406736612432,1
95,5,126093943660044406278405674796863801418,1
95,6,65303983673637907099190200549034581696,1
95,7,308156370138532081132054958049183815353,1
95,8,300737403629450715757633562315571501880,1
95,9,149747319893353968680789195145596927063,1
96,0,249507429684871777936246492556731317839,1
96,1,134699697094081258097287046377249648265,1
96,2,162444384921211580098322194164280114248,1
96,3,145839323366950682538992034206789520672,1
96,4,63204471885070151407613172035462096998,1
96,5,272147312980365780624044999411978208804,1
